phi,T (K),N2,AR,O,O2,H2,H,OH,H2O2,H2O,HO2,HCO,CH2,CO,CH2O,CO2,CH3,CH4,C2H4,CH3OH,C2H5,C2H6,CH3O,HOCHO,CH3O2,CH3O2H,C2H2,CH2CO,C3H4XA,C3H4XP,C3H5XA,C2H3,CH3CHO,C2H5O2,C3H3,C3H6,C2H3CHO,CH3COCH2,NXC3H7,C3H8,CH3COCH3,IXC3H7O2,NXC3H7O2,C4H6,C4H8X1,IXC4H7,IXC4H8,IXC3H5CHO,IXC3H6CO,IXC4H10,C4H10,IXC3H5CO,IXC4H7OH,IXC4H9O2,TXC4H9O2,PXC4H9O2,C5H9,IXC5H9,AXC5H10,C5H10X1,C6H11,C6H12X1,YXC7H14,NXC7H16,IXC8H18,CH,CH2GSG,CH2OH,HOCH2O,C2H,HCCO,CH2CHO,C2H5O,C2H3O1X2,CH3CO,C3H2,C3H5O,C3H5XT,IXC3H7,C2H3CO,CH2CCH2OH,C4H7,C4H7O,IXC4H7O,IXC4H9,PXC4H9,TXC4H9,TXC4H9O,IXC4H6OH,C4H8OOH1X3,IC4H8O2HXT,TC4H8O2HXI,NEOXC5H11,C5H11X1,C6H13X1,XXC7H13,XC7H13OXZ,C7H15X2,YXC7H15,CXC8H17,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,C,N2,AR,O,O2,H2,H,OH,H2O2,H2O,HO2,HCO,CH2,CO,CH2O,CO2,CH3,CH4,C2H4,CH3OH,C2H5,C2H6,CH3O,HOCHO,CH3O2,CH3O2H,C2H2,CH2CO,C3H4XA,C3H4XP,C3H5XA,C2H3,CH3CHO,C2H5O2,C3H3,C3H6,C2H3CHO,CH3COCH2,NXC3H7,C3H8,CH3COCH3,IXC3H7O2,NXC3H7O2,C4H6,C4H8X1,IXC4H7,IXC4H8,IXC3H5CHO,IXC3H6CO,IXC4H10,C4H10,IXC3H5CO,IXC4H7OH,IXC4H9O2,TXC4H9O2,PXC4H9O2,C5H9,IXC5H9,AXC5H10,C5H10X1,C6H11,C6H12X1,YXC7H14,NXC7H16,IXC8H18,CH,CH2GSG,CH2OH,HOCH2O,C2H,HCCO,CH2CHO,C2H5O,C2H3O1X2,CH3CO,C3H2,C3H5O,C3H5XT,IXC3H7,C2H3CO,CH2CCH2OH,C4H7,C4H7O,IXC4H7O,IXC4H9,PXC4H9,TXC4H9,TXC4H9O,IXC4H6OH,C4H8OOH1X3,IC4H8O2HXT,TC4H8O2HXI,NEOXC5H11,C5H11X1,C6H13X1,XXC7H13,XC7H13OXZ,C7H15X2,YXC7H15,CXC8H17,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,C
0.5,1511.3396786841279,0.7828742160600555,0.0,1.5283264042781289e-06,0.10369103434714821,5.147067178682152e-07,1.4582573474696079e-08,5.967794793235454e-05,5.159357845896391e-09,0.07496959098297203,8.477697568050454e-08,2.482983273728016e-17,1.8460838821490918e-31,1.1991961605964352e-06,4.868668690087329e-19,0.0666654669139568,5.379961494379296e-30,7.822496572931199e-30,1.1524114366620395e-46,1.2505439681506989e-28,4.032961981904601e-54,6.637196247816131e-55,6.793320015473446e-30,3.05881657656902e-14,2.9285754540705888e-33,1.1544567392852647e-34,1.0148055665248136e-39,5.450144730470047e-34,1.5969556888171676e-64,4.677775057692278e-64,2.2703728048790557e-69,2.557761206010058e-47,1.0576735944568147e-42,1.0329570950725456e-57,9.060778790315753e-62,9.547282138650645e-71,2.2559023875572577e-58,3.9153423550185993e-66,7.047094323300777e-80,6.956388170018754e-80,3.659482234787144e-67,3.0573693031612925e-82,1.3652566883077638e-82,4.201809800248183e-87,1.4457317501500722e-95,4.2540834227063187e-94,9.02964667832459e-96,2.24846641916539e-83,4.567287483588473e-83,4.236453281278655e-105,1.153285625548424e-104,1.9012111409812192e-81,5.161289738766248e-94,9.969446470579813e-108,4.966638827589973e-108,1.805032521429984e-107,2.4455665661122605e-119,3.506927439359862e-119,2.7247019142446645e-120,1.8997944432997635e-120,5.366360006722868e-144,2.5028946022769385e-145,3.552499937642825e-170,2.6315839509209548e-179,9.760775591134607e-206,1.929004536837052e-32,3.771707949269323e-33,1.596884369319863e-27,5.571100973622435e-27,2.058619787077253e-44,2.2358479285035652e-34,3.473978206528605e-42,6.238701228435824e-54,1.1077256912739987e-46,1.077218675753225e-40,4.032939487344953e-61,2.9807297569458437e-70,8.903432290447372e-72,4.072080762295331e-80,1.9028468451680055e-56,2.5599652072234494e-70,8.654608112031899e-94,9.431859496578075e-95,5.266793080780806e-95,2.5170067627551063e-104,4.524986784743381e-104,5.265646282379907e-104,9.18123615649052e-104,1.224376618205234e-92,5.146392611918629e-108,7.947512552061975e-108,2.7194424007014875e-108,9.417810609448855e-130,5.927033737271899e-129,1.1482564440456996e-153,8.21595262847458e-169,3.1133112429327843e-169,4.252892259247145e-178,1.6837103949818126e-178,1.6155825118541416e-204,7.30942216223449e-14,3.283574680550146e-15,1.188018324843039e-15,1.9634634352754138e-14,1.7562957316826675e-14,0.0009148155853535981,3.30823195826715e-06,5.529906900472715e-08,1.3771442662357648e-10,1.5588002952792795e-24,1.3178182871366582e-20,2.4997163395974324e-30,1.7193210849000911e-34,1.0654283868453158e-25,1.490915387623459e-19,6.949585395521718e-16,3.642253947716297e-18,3.5063479869443184e-31,2.1361869848628177e-17,0.0,4.170262484657782e-23,2.8293617732627947e-18,1.4044526811280086e-23,3.97906879846224e-25,1.6284002339225881e-21,1.4078063697282624e-25,2.0456551158919267e-18,2.313263974590178e-24,6.775183604415735e-34,5.0373103125794634e-48,3.2721823991799827e-23,1.3284875751452422e-35,1.8190649256287684e-18,1.4680013069270097e-46,2.1344827847731596e-46,3.1445234262455624e-63,3.41229241423545e-45,1.100452757219208e-70,1.8110562271317931e-71,1.8536568842560065e-46,8.34642912731737e-31,7.9910471450427605e-50,3.150104334077473e-51,2.7690456511475304e-56,1.4871518310363873e-50,4.357527541298133e-81,1.2763994510699174e-80,6.195044794012261e-86,6.97922614716243e-64,2.8860173452671154e-59,2.818574755879355e-74,2.4723662278729456e-78,2.6051157934463933e-87,6.155560140520784e-75,1.0683585189668675e-82,1.9229029217870437e-96,1.8981524190736968e-96,9.98543336965584e-84,8.342480029807886e-99,3.725302875904446e-99,1.1465253579727463e-103,3.9448908712516333e-112,1.1607889816375239e-110,2.4638713750496534e-112,6.13527001143936e-100,1.2462512978994823e-99,1.1559783392780542e-121,3.1469087786855054e-121,5.187733114113444e-98,1.4083335149989187e-110,2.72030951586556e-124,1.3552201623662058e-124,4.925295661081422e-124,6.673086636364479e-136,9.569165261976517e-136,7.4347483253857915e-137,5.183867446951794e-137,1.4642899417663893e-160,6.829514581250692e-162,9.693516499636986e-187,7.180662321238131e-196,2.6633706095064925e-222,5.263571466270559e-49,1.0291657672009279e-49,4.3573329356018445e-44,1.5201565139163701e-43,5.617245664402066e-61,6.10083861113564e-51,9.479258453332683e-59,1.702321023382625e-70,3.022591823762562e-63,2.9393489628206445e-57,1.1004466192490763e-77,8.133357800728015e-87,2.4294319303526946e-88,1.1111268895153657e-96,5.1921963726079214e-73,6.9852400873461825e-87,2.361536608148177e-110,2.5736210346847453e-111,1.4371216474278123e-111,6.868021678461429e-121,1.2347089325399054e-120,1.4368087266842237e-120,2.5052347848614074e-120,3.3408909665507645e-109,1.404268615704637e-124,2.1685952260875506e-124,7.420396972196486e-125,2.5697875900238774e-146,1.6172779826779654e-145,3.1331859202105853e-170,2.2418430334216082e-185,8.495125807629723e-186,1.1604639552378087e-194,4.5942504661087384e-195,4.4083535566714316e-221,1.9944829155844016e-30,8.959714539734227e-32,3.2416820368414574e-32,5.357597618680034e-31,4.792310190610271e-31,2.49620833959373e-20,9.026995534127267e-23,1.508916107589201e-24,3.757739873739329e-27,4.2534149604953493e-41,3.5958602488699078e-37,6.820842225933393e-47,4.691419450301587e-51,2.9071774323293574e-42,4.068181045227571e-36,1.896296182395601e-32,9.938423464542797e-35,9.567584141174278e-48
0.55,1609.6881596556339,0.7820039929760263,0.0,4.991218320632988e-06,0.09296060353698665,2.0212824932343032e-06,8.646499115913574e-08,0.0001346145258984566,9.151305451085513e-09,0.08236184606305198,1.5922001694563592e-07,4.663905178725962e-16,3.8269923259372183e-29,5.44318187978604e-06,8.166063466917144e-18,0.07326682936712162,6.750892690491142e-28,6.437965965961725e-28,1.4843193265273213e-43,5.240180444117822e-27,1.3647665762356003e-50,1.6746615509847874e-51,4.248917514707564e-28,1.386148052234815e-13,1.6772251698382308e-31,6.725280834564192e-33,8.247820940097384e-37,1.0649315346676285e-31,3.5910904152706876e-60,1.0075215820010857e-59,8.763011284196479e-65,5.215682458811441e-44,4.47078185117776e-40,1.6195369201053812e-54,2.1853726623878637e-57,3.3645492479365376e-66,1.2311361327044814e-54,5.345317426606651e-62,7.069215297572521e-75,5.147421133168676e-75,3.906266292651699e-63,1.2939374606051463e-77,6.268678270453525e-78,1.9870752061069392e-81,1.5002910331865501e-89,4.4892818651198314e-88,8.706434572338406e-90,3.4479166698393692e-78,6.887331422343739e-78,8.781287630535452e-99,2.4928971300128772e-98,2.8437612221625616e-76,2.33673871047199e-88,1.284056994456273e-101,5.76741461789339e-102,2.4270746179511776e-101,7.5539789538971155e-112,1.012959755176048e-111,7.736077448884264e-113,5.768376580391469e-113,4.552848058491749e-135,2.2239712340557388e-136,7.767844532227255e-160,1.4248557823641745e-168,1.4937507153868428e-193,5.6969573978424725e-30,9.379623011476036e-31,8.630825442588322e-26,1.3809734110167985e-25,4.3512480188831336e-41,6.864560281094354e-32,1.9047502788510993e-39,1.0736222971061457e-50,1.014232598246779e-43,4.6392140817453426e-38,1.2370040822247086e-56,7.380718176943249e-66,5.077183923873882e-67,3.743329605390808e-75,1.0136193064598438e-52,6.859486079160706e-66,9.113501957823441e-88,6.475033481800464e-89,3.582660255197066e-89,7.218641314107027e-98,1.3524337046658334e-97,1.287572309262142e-97,1.1503567025361429e-97,6.06987729035831e-87,9.108053776228346e-102,1.2758284898184279e-101,4.4776417474311414e-102,7.59440038310414e-122,5.185903502299447e-121,2.934253031552875e-144,1.72881559205735e-158,4.701107466145547e-159,2.958507776426579e-167,1.0267652772493889e-167,2.9240436889422777e-192,7.499077366462791e-13,3.686132072108943e-14,1.1547246224009913e-14,1.1599186512795945e-13,1.1574063339371694e-13,0.001350550220088734,3.5028076553780216e-06,7.93805599415903e-08,4.26289253880585e-10,1.0860928203014497e-22,4.076980814281548e-19,2.6433488605154646e-28,2.7172156422011057e-32,3.8446443994772715e-24,2.154323581158741e-18,6.0804790410348174e-15,5.5188672699402406e-17,9.705163965865557e-29,2.47729190709964e-17,0.0,1.5811562170182748e-22,2.9448769173782345e-18,6.403172883293721e-23,2.7391039530476623e-24,4.2644216472245694e-21,2.8990203550106275e-25,2.609121392453572e-18,5.043893163852211e-24,1.477467462892139e-32,1.2123438246775476e-45,1.724332681262758e-22,2.5869078829724287e-34,2.3210025150803186e-18,2.1385992882474334e-44,2.039467973170418e-44,4.7021399995210556e-60,1.6600243377980743e-43,4.3234116766105056e-67,5.305120619138297e-68,1.346004504793053e-44,4.391145547447969e-30,5.313241846517655e-48,2.130485769137103e-49,2.612807639044449e-53,3.373571357874376e-48,1.1376130177491188e-76,3.191703730080563e-76,2.7760135665737246e-81,1.6522636791205205e-60,1.4162883818765838e-56,5.1304926080463296e-71,6.922990239381309e-74,1.0658475785054693e-82,3.900086963085776e-71,1.6933304331883717e-78,2.2394399521638034e-91,1.630639335625892e-91,1.2374568366249788e-79,4.099033800647565e-94,1.9858397255117408e-94,6.294808429498611e-98,4.752736390338527e-106,1.4221489574275695e-104,2.758090764174371e-106,1.0922573464159941e-94,2.181821390598417e-94,2.7818032869949684e-115,7.897189708597768e-115,9.008683746712284e-93,7.40249915403714e-105,4.067733706212325e-118,1.8270456015732063e-118,7.68867213336815e-118,2.3930070814182487e-128,3.208931189935895e-128,2.4506936318679866e-129,1.8273503393920063e-129,1.4422859411028805e-151,7.045265739349914e-153,2.4607570508766087e-176,4.5137668479180664e-185,4.732017472659717e-210,1.8047256258957827e-46,2.9713485335985525e-47,2.7341387272391154e-42,4.3747529242303127e-42,1.3784215425729942e-57,2.1746077747551512e-48,6.034013244467299e-56,3.4011026181350107e-67,3.212963399319135e-60,1.469645628825174e-54,3.918675901234739e-73,2.3381202107090731e-82,1.6083890566342331e-83,1.1858405098099811e-91,3.211020566809175e-69,2.1730003303562088e-82,2.887044676016742e-104,2.051210503621474e-105,1.1349424473282764e-105,2.286776265634829e-114,4.284342665191533e-114,4.078869788633521e-114,3.644187721632203e-114,1.922862034408242e-103,2.885318759487521e-118,4.041666821477801e-118,1.4184615121450788e-118,2.4058120901327014e-138,1.6428300740965562e-137,9.295350604010468e-161,5.476673921795125e-175,1.4892526873126734e-175,9.372186635186756e-184,3.252665375966791e-184,9.263008669630596e-209,2.3756149377132254e-29,1.1677210388637817e-30,3.658024751403547e-31,3.6744787923313744e-30,3.666520081792399e-30,4.27837601905955e-20,1.1096461315716843e-22,2.5146779363103203e-24,1.3504316195407072e-26,3.4406076928743807e-39,1.2915370851475706e-35,8.373802178266828e-45,8.607803004499163e-49,1.2179357831991287e-40,6.824630591166417e-35,1.9262205378670361e-31,1.7483088765506015e-33,3.074475880643113e-45
0.6000000000000001,1704.8239670709568,0.7810987669912749,0.0,1.3587125277081012e-05,0.082201055247914,6.670420782086316e-06,4.028422376863975e-07,0.0002691048850010032,1.4840199505144795e-08,0.08970867544048387,2.681244034513784e-07,5.936409453997988e-15,3.91386208719354e-27,2.027658167314246e-05,9.539954427657516e-17,0.07984661141516913,4.540897737737848e-26,3.050404439428372e-26,7.703295737140967e-41,1.3713171402180005e-25,1.6371956982114624e-47,1.5823936037871654e-48,1.5523948624166793e-26,5.201561041741108e-13,5.5987870132077075e-30,2.306120510572864e-31,2.823867578371355e-34,1.057701377856877e-29,2.2429728812628185e-56,6.061767116006636e-56,8.80290889084357e-61,3.9652380878535873e-41,8.797382968448522e-38,9.789955199737523e-52,1.4328608784000216e-53,3.156816760540806e-62,2.2530868893218424e-51,2.168717001989738e-58,1.6438747424252124e-70,9.327785285539295e-71,1.2982516753251034e-59,1.3986477020173616e-73,7.264034358860157e-74,1.7914409486790382e-76,2.7114224951645547e-84,8.150262675131359e-83,1.4772775384426228e-84,1.1670700558971059e-73,2.29697559455602e-73,2.9391350081375947e-93,8.64566590479741e-93,9.310048230377196e-72,2.042422746642314e-83,2.74922283188615e-96,1.1304596502589172e-96,5.391102939352407e-96,2.626070648107361e-105,3.3245985745558273e-105,2.5283285626238266e-106,1.9965264226685812e-106,2.8706951567147778e-127,1.4744205864444723e-128,8.505166880844658e-151,3.471049377224188e-159,6.7765170060344645e-183,7.823418519603958e-28,1.1214614868008076e-28,2.7791717058961024e-24,2.2483192811579316e-24,3.3401250902330976e-38,9.93099252649376e-30,4.631100390210659e-37,7.127385141585816e-48,3.828390984298856e-41,9.167561996068849e-36,9.82224783104496e-53,4.990807780447277e-62,7.11269666941104e-63,8.078052126886019e-71,1.7959435636015593e-49,4.953370613687508e-62,1.650721179238847e-82,8.018047013143092e-84,4.396358283227209e-84,3.154190752372477e-92,6.119622644277358e-92,4.900219267609228e-92,2.440014829417342e-92,5.678615516852678e-82,2.5590231890644126e-96,3.2877101982466496e-96,1.1814731752301666e-96,6.144379075200285e-115,4.49647797087565e-114,4.865200106851768e-136,1.8122212065686127e-149,3.655097761563802e-150,8.822478683363258e-158,2.7377646799859938e-158,1.512263996606685e-181,5.529813259471507e-12,2.962983268757959e-13,8.287941647535683e-14,5.490064324084571e-13,5.892760658882607e-13,0.0018585765867016873,3.574734928711093e-06,1.0687263932348194e-07,1.1202239755869096e-09,4.272880475497833e-21,8.089412646996794e-18,1.5205986065681177e-26,2.1855113219863022e-30,8.587234485861175e-23,2.1909765886036952e-17,4.0269851484067944e-14,5.793021076760704e-16,1.2478037324465365e-26,2.5856210174623462e-17,0.0,4.4976587043703515e-22,2.7210486700071435e-18,2.2080664953441465e-22,1.3335027534298593e-23,8.908005952186223e-21,4.912455807814913e-25,2.969568593240579e-18,8.875549701976541e-24,1.9650914456879263e-31,1.2955805974546805e-43,6.712026436595082e-22,3.157949764637158e-33,2.6431110299079223e-18,1.5031441765127395e-42,1.0097557650394331e-42,2.5499724495023506e-57,4.539382942584497e-42,5.4195036349888205e-64,5.238095786029852e-65,5.138792881630485e-43,1.72183930144256e-29,1.8533304602958963e-46,7.633802424123916e-48,9.34766724737263e-51,3.501240852446779e-46,7.424768887717536e-73,2.0065877863924842e-72,2.913970320378962e-77,1.3125872645643433e-57,2.912141109824639e-54,3.240705912513439e-68,4.74310722133307e-70,1.0449807513808582e-78,7.458248638183318e-68,7.178964425807581e-75,5.441612845533474e-87,3.08771677793924e-87,4.297519032844484e-76,4.629853543735051e-90,2.4045665802526326e-90,5.930091768406147e-93,8.975447519552797e-101,2.697929040629916e-99,4.890136834724905e-101,3.8632769540809985e-90,7.603530596724889e-90,9.729229607508427e-110,2.8619191859064995e-109,3.0818453946325694e-88,6.760900674063497e-100,9.100575543337781e-113,3.7420878826394354e-113,1.7845821369026219e-112,8.692912789047266e-122,1.1005204863027468e-121,8.369363449069757e-123,6.608973024315082e-123,9.502677568573946e-144,4.880679650250357e-145,2.8154106975286953e-167,1.1489991537140523e-175,2.243186846073848e-199,2.5897359216953046e-44,3.712301840798049e-45,9.19971337502047e-41,7.44246673147378e-41,1.1056601289394334e-54,3.2873925918065504e-46,1.533003380485501e-53,2.3593324686222914e-64,1.2672876479111251e-57,3.034679092790098e-52,3.251395534587657e-69,1.6520750046688086e-78,2.354470238136953e-79,2.6740256472157455e-87,5.944996485030154e-66,1.6396824201073083e-78,5.4642761650369105e-99,2.6541625402943817e-100,1.455298210390624e-100,1.0441114807841773e-108,2.0257393298584055e-108,1.6220880718207778e-108,8.077024177317503e-109,1.879755576496246e-98,8.470969897065948e-113,1.088309564314897e-112,3.910954673773258e-113,2.0339342919832722e-131,1.488440186743031e-130,1.6104959042363883e-152,5.998879319760729e-166,1.2099235068034251e-166,2.9204483829472797e-174,9.062646359953976e-175,5.0059502572756584e-198,1.8304985221531159e-28,9.808172971005925e-30,2.7435040254786432e-30,1.8173406876894865e-29,1.9506426657376162e-29,6.152326553592934e-20,1.1833215150414174e-22,3.5377362518552765e-24,3.708205387008303e-26,1.4144241457591713e-37,2.677786247130794e-34,5.0335397806490334e-43,7.234557583282955e-47,2.842577009056811e-39,7.252648903906156e-34,1.3330269969361864e-30,1.9176265132732015e-32,4.130524451740402e-43
0.6500000000000001,1796.7184338331874,0.7801736950493048,0.0,3.1808848824670767e-05,0.07143123438512719,1.916653259255037e-05,1.5452769713290628e-06,0.0004869310979940934,2.229454927136301e-08,0.09699322353498882,4.1124971470695186e-07,5.53493830430849e-14,2.2771548370748907e-25,6.454103456265805e-05,8.357912859522514e-16,0.08638599877194976,1.860783958294211e-24,9.341459184928032e-25,1.9461146147187528e-38,2.4698005850992137e-24,8.630649002344674e-45,6.875314939742371e-46,3.6927475588115066e-25,1.6783778129879929e-12,1.2107616794589633e-28,5.168703121639189e-30,4.866777876769631e-32,6.138386878163257e-28,5.072976013283022e-53,1.3267873176580284e-52,3.041166762535102e-57,1.3765018397336037e-38,9.442999522997732e-36,2.7646688233025567e-49,3.3393126195240497e-50,1.038964898948573e-58,1.7335658646387408e-48,3.358909146095563e-55,1.200170081193767e-66,5.555184871057523e-67,1.7125069599885812e-56,5.0995264725784836e-70,2.8120774396801254e-70,4.3460102273527414e-72,1.2284926981283155e-79,3.6679784080940474e-78,6.337307165645255e-80,1.1931261336537386e-69,2.317543482193658e-69,2.3250404416167e-88,7.050375896510291e-88,9.132804071005856e-68,4.849892901691275e-79,1.413341145421558e-91,5.386254207038331e-92,2.860833740743552e-91,1.6177338439588637e-99,1.9484617477909933e-99,1.4931106705185253e-100,1.2388411526541503e-100,2.3100413049305424e-120,1.253112796997825e-121,8.711929549724245e-143,7.270393648061767e-151,1.8997893454263658e-173,5.817822263684225e-26,7.47048279201623e-27,5.920354954464032e-23,2.6120809815516775e-23,1.1431656906049452e-35,7.885251921751887e-28,5.897799721144117e-35,2.2186327437839328e-45,7.1345723337998e-39,9.755833708949283e-34,2.662131727030707e-49,1.2029255837749934e-58,3.2709903900498207e-59,5.529104401652142e-67,1.3276008381012368e-46,1.2616804538181528e-58,7.411261301223923e-78,2.548837957922854e-79,1.3853925274646018e-79,3.104002314530608e-87,6.204824626674124e-87,4.274382316624338e-87,1.2651933310104383e-87,1.4149263003185577e-77,1.6630367129452925e-91,1.9782844209492588e-91,7.266907059890542e-92,8.044874967667269e-109,6.2472451065965126e-108,9.245772834978703e-129,1.767531187731394e-141,2.706819284694167e-142,2.172845963552833e-149,6.126132137347682e-150,4.687028143341497e-172,3.11967575814056e-11,1.8191727569533345e-12,4.664713120137728e-13,2.1797665218440916e-12,2.4370766113552733e-12,0.0024085838348047017,3.518421083900028e-06,1.361415193485658e-07,2.5731062206406983e-09,1.0642165773137753e-19,1.1278532989214293e-16,5.385644509298392e-25,1.0238904076159121e-28,1.3051016617821678e-21,1.6829679421556757e-16,2.1364004174897074e-13,4.527803159374986e-15,8.66867399890072e-25,2.7345198236620134e-17,0.0,1.1149046453485955e-21,2.5036748572049806e-18,6.717896752707506e-22,5.416217616617793e-23,1.7067003779692366e-20,7.814271017980458e-25,3.3996261883777805e-18,1.4414360602997312e-23,1.9400036955772076e-30,7.98145987623393e-42,2.262172379960947e-21,2.9294602655579013e-32,3.0278414618146543e-18,6.522074063502326e-41,3.274194642194515e-41,6.821159219845984e-55,8.656685944812613e-41,3.0250546689463317e-61,2.4098076000187144e-62,1.2943132365814439e-41,5.882737947118551e-29,4.243736792486466e-45,1.8116377466242e-46,1.705812521728952e-48,2.15151327328252e-44,1.7780852598994157e-69,4.650408293617152e-69,1.0659332469148047e-73,4.824658395872846e-55,3.309784674146971e-52,9.690203285697038e-66,1.1704337910183137e-66,3.6415866496041427e-75,6.0761728478665605e-65,1.1773024012681925e-71,4.20661309092605e-83,1.9471001458276644e-83,6.002361089541648e-73,1.787391233393745e-86,9.856371155902904e-87,1.5232827248530684e-88,4.305884263431514e-96,1.2856316142604432e-94,2.221235115085192e-96,4.1819239552793115e-86,8.123022647997339e-86,8.1492995966942e-105,2.4711667126969577e-104,3.20106072997101e-84,1.6998943141084452e-95,4.9537806827852354e-108,1.8878897094189206e-108,1.0027262679973144e-107,5.670179978876257e-116,6.829385954425011e-116,5.233373995256493e-117,4.342155742750452e-117,8.096727410696951e-137,4.3921780578082935e-138,3.053543615638355e-159,2.54828324546304e-167,6.6587884964796e-190,2.039154923004868e-42,2.618414773110697e-43,2.0750927759842686e-39,9.155380744556223e-40,4.006811896537911e-52,2.7637919390805795e-44,2.067187134838987e-51,7.77633911243233e-62,2.500677682922007e-55,3.419433498304053e-50,9.330809314591159e-66,4.216271166403573e-75,1.146486753060022e-75,1.9379589044538902e-83,4.653259694264211e-63,4.422207816010238e-75,2.5976575569181643e-94,8.933713053221788e-96,4.855820381980157e-96,1.0879571966650745e-103,2.174799798000739e-103,1.4981770409448234e-103,4.4345205002001166e-104,4.959336673094755e-94,5.8289671747255746e-108,6.933914845187902e-108,2.5470611913830577e-108,2.8197400421938215e-125,2.1896682361463877e-124,3.240656441348792e-145,6.195221785178133e-158,9.487439835560592e-159,7.615855800833852e-166,2.1472179693127732e-166,1.642809986206872e-188,1.0934507607942482e-27,6.376226214907851e-29,1.634988539046666e-29,7.640112455420643e-29,8.541987954506656e-29,8.442120370142413e-20,1.2332115608314078e-22,4.7717794876249846e-24,9.018773656916182e-26,3.730094139037055e-36,3.9531417473494563e-33,1.8876760094996913e-41,3.588750344506488e-45,4.574399763391292e-38,5.8988264147018715e-33,7.488113646969628e-30,1.5870014043690608e-31,3.0383824839620705e-41
