phi,T (K),N2,AR,O,O2,H2,H,OH,H2O2,H2O,HO2,HCO,CH2,CO,CH2O,CO2,CH3,CH4,C2H4,CH3OH,C2H5,C2H6,CH3O,HOCHO,CH3O2,CH3O2H,C2H2,CH2CO,C3H4XA,C3H4XP,C3H5XA,C2H3,CH3CHO,C2H5O2,C3H3,C3H6,C2H3CHO,CH3COCH2,NXC3H7,C3H8,CH3COCH3,IXC3H7O2,NXC3H7O2,C4H6,C4H8X1,IXC4H7,IXC4H8,IXC3H5CHO,IXC3H6CO,IXC4H10,C4H10,IXC3H5CO,IXC4H7OH,IXC4H9O2,TXC4H9O2,PXC4H9O2,C5H9,IXC5H9,AXC5H10,C5H10X1,C6H11,C6H12X1,YXC7H14,NXC7H16,IXC8H18,CH,CH2GSG,CH2OH,HOCH2O,C2H,HCCO,CH2CHO,C2H5O,C2H3O1X2,CH3CO,C3H2,C3H5O,C3H5XT,IXC3H7,C2H3CO,CH2CCH2OH,C4H7,C4H7O,IXC4H7O,IXC4H9,PXC4H9,TXC4H9,TXC4H9O,IXC4H6OH,C4H8OOH1X3,IC4H8O2HXT,TC4H8O2HXI,NEOXC5H11,C5H11X1,C6H13X1,XXC7H13,XC7H13OXZ,C7H15X2,YXC7H15,CXC8H17,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,C,N2,AR,O,O2,H2,H,OH,H2O2,H2O,HO2,HCO,CH2,CO,CH2O,CO2,CH3,CH4,C2H4,CH3OH,C2H5,C2H6,CH3O,HOCHO,CH3O2,CH3O2H,C2H2,CH2CO,C3H4XA,C3H4XP,C3H5XA,C2H3,CH3CHO,C2H5O2,C3H3,C3H6,C2H3CHO,CH3COCH2,NXC3H7,C3H8,CH3COCH3,IXC3H7O2,NXC3H7O2,C4H6,C4H8X1,IXC4H7,IXC4H8,IXC3H5CHO,IXC3H6CO,IXC4H10,C4H10,IXC3H5CO,IXC4H7OH,IXC4H9O2,TXC4H9O2,PXC4H9O2,C5H9,IXC5H9,AXC5H10,C5H10X1,C6H11,C6H12X1,YXC7H14,NXC7H16,IXC8H18,CH,CH2GSG,CH2OH,HOCH2O,C2H,HCCO,CH2CHO,C2H5O,C2H3O1X2,CH3CO,C3H2,C3H5O,C3H5XT,IXC3H7,C2H3CO,CH2CCH2OH,C4H7,C4H7O,IXC4H7O,IXC4H9,PXC4H9,TXC4H9,TXC4H9O,IXC4H6OH,C4H8OOH1X3,IC4H8O2HXT,TC4H8O2HXI,NEOXC5H11,C5H11X1,C6H13X1,XXC7H13,XC7H13OXZ,C7H15X2,YXC7H15,CXC8H17,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,C
1.0000000000000004,2384.579063504241,0.5538532762505359,0.0,0.000474876955002484,0.004193529076403364,0.013153348258085049,0.0015632471966995343,0.005695709303104184,1.0911676059809813e-07,0.27841079729559504,8.390521701696215e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.607137683686443e-08,1.4532048453650011e-08,6.526618075646227e-09,1.6175995883586516e-08,3.0019275735992245e-09,0.0022230068216858878,3.4560573257317593e-07,1.1224363062427345e-07,8.7221883790742e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001245354662094179,0.0,1.0677741835110144e-06,9.429268020731921e-06,2.9575673337614846e-05,3.515005269255837e-06,1.2806962491171347e-05,2.453521037981879e-10,0.0006260145046654468,1.8866323928510296e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4856334827870904e-10,3.2675719486942164e-11,1.467528422580703e-11,3.63721814993517e-11,6.749918542537388e-12,4.9984933338202675e-06,7.771042056847164e-10,2.523829589575577e-10,1.9612085776746286e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0500000000000005,2399.5778821392732,0.5457245934963085,0.0,0.00034271815057287415,0.0018616182183108074,0.02149515766947973,0.0021457461929298,0.004907343344636245,7.590646231564679e-08,0.2801935745723443,4.782308352386385e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62631046746314e-08,2.063843880150136e-08,1.1242974260490168e-08,3.3038187858411794e-08,4.0931289336509336e-09,0.0015131808808807859,1.5418930776585445e-07,7.590228839264301e-08,7.637297224801771e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016212579725660464,0.0,1.0181592337601965e-06,5.5305614118907686e-06,6.385857657580793e-05,6.374658873437183e-06,1.4578909611942032e-05,2.255056097264399e-10,0.0008324090063918081,1.420745122350901e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.265651354922713e-10,6.131340578703811e-11,3.340102658592002e-11,9.815101995336648e-11,1.216001257102382e-11,4.495411415015809e-06,4.580710627288893e-10,2.2549320968798178e-10,2.2689153397495232e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1000000000000005,2397.662767901035,0.5379842214748655,0.0,0.00022405632468054334,0.0008119821277960082,0.03215837065810855,0.0026009371586847687,0.003958380351650248,4.979716795869166e-08,0.27962898707596107,2.5499511289276886e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428342329677471e-08,2.4708176400378626e-08,1.657368782500738e-08,6.014288178984313e-08,4.886046987910604e-09,0.0009886187028403982,6.666941425246152e-08,4.923186297440962e-08,6.098318847895995e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017495402578890597,0.0,7.286376522115199e-07,2.6405893789386196e-06,0.00010457995206634478,8.458322913026047e-06,1.2872767461928653e-05,1.619418313688848e-10,0.0009093615586328423,8.292514868698411e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.415718423780782e-10,8.035170472788444e-11,5.389811246285744e-11,1.9558639216014949e-10,1.5889566211930896e-11,3.215016632970166e-06,2.1681086461110354e-10,1.601034431996686e-10,1.9831909383223461e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1500000000000006,2385.787708264694,0.5304592433519747,0.0,0.0001432954603153851,0.00037698821817086405,0.04402671858814103,0.0028763164971755454,0.0031272784361156265,3.272744349218608e-08,0.27765430587515777,1.3805907670356284e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545101759047065e-08,2.6257862895684754e-08,2.1485575188986925e-08,9.683991649887808e-08,5.294469585176657e-09,0.0006538182774727943,3.043883378637198e-08,3.231244272719371e-08,4.696084627254734e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001790465835006248,0.0,4.836669908592908e-07,1.2724531305517612e-06,0.00014860394355870212,9.708467678501346e-06,1.055554270488595e-05,1.1046535652777627e-10,0.0009371701122004823,4.659925586143673e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2091765263989802e-10,8.862849880496873e-11,7.252053537379669e-11,3.2686500259781876e-10,1.787049057235061e-11,2.2068411528047643e-06,1.0274058306163803e-10,1.090645991641702e-10,1.5850754207443278e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2000000000000006,2369.0882607377052,0.5231325838286494,0.0,9.274401169392985e-05,0.0001891329546832131,0.056327693914995994,0.0030023554820855047,0.002473197085070616,2.2030457514790722e-08,0.2749908120168124,7.797192189712118e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48281644473892e-08,2.597868024229043e-08,2.551396843281074e-08,1.4161446546661288e-07,5.401874203506548e-09,0.00044520560626616927,1.495733606548705e-08,2.183369615259335e-08,3.592210556350421e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017835419980691788,0.0,3.1619678268795477e-07,6.448204113540645e-07,0.00019204081500087003,1.023608022320601e-05,8.431994119829497e-06,7.510953710291009e-11,0.0009375398846828552,2.6583356050315203e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8692839443090962e-10,8.857040968076244e-11,8.69860445411616e-11,4.828132571024549e-10,1.84168790255506e-11,1.517861668531016e-06,5.0994791525462125e-11,7.443870878151456e-11,1.2247102534360124e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2500000000000007,2350.154104346827,0.515975089939144,0.0,6.121587880666942e-05,0.0001014176812237167,0.06868403979935651,0.0030225638715786272,0.001970206165911049,1.521731456436639e-08,0.2719915462409846,4.591850749602197e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.476617640856337e-08,2.4617586931764035e-08,2.8586447215729735e-08,1.9323098330311305e-07,5.309591697593253e-09,0.00031190074806223286,7.840400709011898e-09,1.517948443745975e-08,2.7573979916872262e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001774574993729781,0.0,2.1053762064836264e-07,3.488022668750816e-07,0.00023622260429427336,1.0395397700482845e-05,6.776060826761708e-06,5.233637519400951e-11,0.0009354509662913934,1.5792590910090236e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5396273728858716e-10,8.466640159008303e-11,9.831636328565724e-11,6.645725300894616e-10,1.8261092128948023e-11,1.0727092815714667e-06,2.6965214620798243e-11,5.220626736801733e-11,9.483422008619469e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3000000000000007,2330.207605675963,0.5090152268762071,0.0,4.1180418880031825e-05,5.732744078997559e-05,0.08092834048638956,0.002971655345558103,0.0015823511642598538,1.0749270134262743e-08,0.26885032079576754,2.8011094479686317e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.604959084110642e-08,2.2696931231879242e-08,3.078303426490379e-08,2.508438606994994e-07,5.094037197643733e-09,0.00022377510801412968,4.3280593964111055e-09,1.080873956553603e-08,2.1297425496055944e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001741868323869287,0.0,1.409208672420837e-07,1.9617655411489588e-07,0.00027693967754501843,1.0169110947137247e-05,5.414862315962233e-06,3.678438711262929e-11,0.0009200154198341641,9.585496781808969e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2336299006219944e-10,7.766971099181468e-11,1.0534064496998207e-10,8.583966689389339e-10,1.7431977604459863e-11,7.657664284671301e-07,1.4810774154530266e-11,3.698789363483942e-11,7.28805522759445e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3500000000000008,2309.8492662623325,0.5017277364564751,0.0,2.813130045333698e-05,3.3737904718331006e-05,0.09288460955885669,0.0028711085755362465,0.0012790017360045003,7.726418794962345e-09,0.2653818702386296,1.7563403247223463e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8770355705958997e-08,2.0520850516328885e-08,3.219054526320074e-08,3.1353406285574695e-07,4.80173096708498e-09,0.00016349642725221745,2.4861651084131428e-09,7.838918269281326e-09,1.6537869614172284e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002211382115099758,0.0,1.2398966646715214e-07,1.4870096603873613e-07,0.0004093920854587538,1.2654508996641193e-05,5.637243785521692e-06,3.4054454431351154e-11,0.0011696796468011724,7.741129900029302e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2680632429518754e-10,9.044634873425591e-11,1.4188092645088843e-10,1.3819120784708193e-09,2.1163793052211618e-11,7.20616080911106e-07,1.0957857532967465e-11,3.455029970240997e-11,7.289122452582358e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000008,2289.3921690277366,0.4952675065367593,0.0,1.9508220633710036e-05,2.05428796182205e-05,0.10471910453938313,0.0027446515788062975,0.0010417897592814782,5.645207069466898e-09,0.26224868301866944,1.1283977717421692e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2878865978509602e-08,1.8333985562043788e-08,3.300556374466608e-08,3.815423820118777e-07,4.4781147400627085e-09,0.00012147961235518863,1.4771974068127609e-09,5.782342275183977e-09,1.2933901500736562e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020257562237791433,0.0,7.979303879739145e-08,8.4025028277325e-08,0.0004283248446005744,1.1226246310494018e-05,4.2611559630213075e-06,2.3090174915021188e-11,0.0010726564832213802,4.615402340893683e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.357974132754122e-11,7.499015152282912e-11,1.3500022774278765e-10,1.560594718623861e-09,1.8316503073349225e-11,4.968791159254184e-07,6.0420718119988386e-12,2.365108895201782e-11,5.290258520381735e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4500000000000008,2269.0084789525345,0.489061455196248,0.0,1.368732605622953e-05,1.2845455843801638e-05,0.11632999152966002,0.002600787356233127,0.0008533734572208737,4.1768829114591264e-09,0.25917931473113975,7.388936201162555e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.814062564654188e-08,1.622384550350328e-08,3.3306995563588754e-08,4.54313172715046e-07,4.139860893812293e-09,9.142830216908543e-05,9.012336288844437e-10,4.3211965736943e-09,1.0169599699714448e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017540095247990247,0.0,4.908933226401858e-08,4.6069980901213365e-08,0.00041721528244528246,9.327673948418873e-06,3.0606075295291564e-06,1.4980310414625866e-11,0.0009295416390704685,2.650027790427447e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.50610057933821e-11,5.818651059014473e-11,1.1945490048387005e-10,1.6293854764407215e-09,1.484753165872541e-11,3.279058513748776e-07,3.2322571168441964e-12,1.5497888595097072e-11,3.6473074185598593e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
